,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,y
9045,4,5,6,6,5,8,8,4,6,6,7,7,3,10,8,10,0
9046,4,11,6,8,6,8,8,4,6,9,4,8,3,6,5,11,0
9047,3,7,4,5,2,6,8,0,7,13,7,8,0,8,1,7,0
9048,2,1,3,2,2,6,7,4,7,7,6,11,3,8,4,9,0
9049,4,10,7,8,4,4,9,1,8,10,12,10,1,11,2,7,0
9050,3,3,4,2,2,8,12,3,6,6,11,8,2,11,1,7,0
9051,6,9,8,7,9,7,9,6,4,7,9,8,7,7,5,10,0
9052,4,7,5,5,2,6,8,7,11,6,6,13,1,7,4,8,0
9053,4,7,5,5,3,7,7,4,9,6,6,10,3,8,6,8,0
9054,4,7,6,5,4,9,8,3,6,7,7,7,6,11,7,7,0
9055,4,9,5,6,4,8,7,5,7,5,6,8,0,8,8,8,0
9056,4,4,4,6,2,1,15,5,3,12,9,4,0,8,2,6,0
9057,2,1,2,1,2,7,7,7,5,6,6,7,1,8,7,8,0
9058,1,1,2,2,1,6,12,3,2,9,11,8,2,11,1,8,0
9059,3,10,5,7,2,9,8,4,3,6,14,8,3,10,0,8,0
9060,6,10,9,8,5,7,10,2,7,14,6,4,0,10,2,9,0
9061,4,9,6,6,2,7,7,3,0,7,0,8,3,7,1,8,0
9062,4,9,6,6,4,8,7,0,7,9,5,7,2,8,3,8,0
9063,4,7,4,5,3,6,6,6,5,10,7,13,2,9,4,10,0
9064,3,5,5,3,2,6,2,2,2,5,2,8,2,6,3,6,0
9065,2,2,3,3,2,6,12,3,6,8,11,8,2,11,1,7,0
9066,3,10,5,8,4,6,3,1,2,5,2,8,2,5,3,6,0
9067,6,6,8,4,5,10,6,2,5,9,4,7,8,6,2,8,0
9068,3,4,4,5,3,7,8,5,3,7,9,10,3,8,5,8,0
9069,3,3,4,4,2,5,11,7,3,7,4,8,3,7,6,11,0
9070,3,1,4,2,2,8,7,3,9,6,6,9,2,8,6,8,0
9071,4,9,5,7,5,7,7,8,4,7,6,8,3,8,3,8,1
9072,3,8,5,6,4,9,8,3,3,8,4,6,4,9,6,4,0
9073,2,3,2,2,1,9,11,3,5,6,10,8,2,11,1,8,0
9074,2,7,3,5,2,1,12,3,4,11,10,8,0,8,2,7,0
9075,4,10,7,7,1,7,10,2,2,7,13,8,2,11,0,8,0
9076,6,8,6,6,4,3,10,3,3,11,10,8,7,10,2,7,0
9077,3,2,4,4,3,7,7,7,6,6,6,5,2,8,3,7,0
9078,5,11,7,8,7,8,4,8,5,6,6,6,5,7,7,10,0
9079,6,7,5,11,4,7,7,5,3,11,7,7,3,9,11,6,0
9080,2,2,1,4,1,7,7,1,7,7,6,8,0,8,3,8,0
9081,1,0,2,1,0,8,7,4,6,5,6,7,0,8,7,8,0
9082,3,6,5,5,5,6,8,3,3,7,4,9,4,6,6,9,0
9083,2,4,3,3,1,7,4,1,8,8,2,10,0,7,2,8,0
9084,2,2,4,3,1,7,3,2,2,6,1,8,2,6,2,7,0
9085,5,6,6,8,3,7,8,15,0,7,5,8,3,8,0,8,0
9086,2,4,4,2,1,9,12,2,3,5,11,9,2,11,1,8,0
9087,3,3,4,4,2,7,8,8,6,7,7,8,3,8,4,8,1
9088,4,9,4,7,4,4,12,7,1,11,7,4,1,10,3,8,0
9089,3,3,4,4,2,8,7,8,8,7,6,8,3,8,4,8,1
9090,5,5,6,7,3,7,4,7,9,5,5,9,1,9,7,11,0
9091,5,7,5,5,4,4,11,2,2,9,8,7,6,11,2,6,0
9092,5,9,6,7,2,6,8,7,11,6,7,13,1,7,4,8,0
9093,3,8,4,5,1,8,7,4,4,7,6,8,3,8,4,8,0
9094,2,6,3,4,2,7,6,6,6,6,5,10,1,8,5,11,0
9095,5,9,5,5,2,5,9,4,4,13,9,7,2,9,3,7,0
9096,4,7,4,5,3,4,12,2,2,9,11,8,3,11,1,7,0
9097,3,5,5,4,3,9,7,4,5,10,3,7,5,6,4,9,0
9098,4,9,7,7,5,11,3,1,2,8,3,9,6,5,3,8,0
9099,3,3,4,1,1,5,8,4,6,10,9,9,3,10,1,6,0
9100,5,7,6,5,3,8,7,3,8,11,6,8,2,10,5,8,0
9101,2,7,3,5,2,9,12,0,5,6,10,8,0,8,0,8,0
9102,3,5,5,4,3,8,8,3,5,10,5,6,3,7,5,9,0
9103,3,8,5,6,4,7,7,7,7,7,7,5,3,8,3,7,0
9104,5,8,6,6,4,4,8,5,7,9,7,9,4,8,4,4,0
9105,5,11,7,8,8,7,7,6,6,6,6,5,6,8,3,7,0
9106,4,9,4,4,4,8,7,3,4,9,6,8,5,7,6,8,0
9107,3,9,4,6,1,7,7,4,4,7,6,8,3,8,4,8,0
9108,6,8,7,9,8,6,9,4,4,7,7,6,5,9,9,8,0
9109,4,8,5,6,5,8,8,3,8,7,7,7,0,8,11,8,0
9110,9,11,6,6,4,8,6,5,6,11,4,9,6,7,6,10,0
9111,4,11,6,8,5,8,7,2,8,11,6,8,2,8,5,9,0
9112,2,3,3,2,1,4,12,3,2,9,11,7,2,11,0,7,0
9113,1,1,3,2,1,8,11,1,5,5,11,9,1,11,1,8,0
9114,5,8,5,6,3,3,10,1,7,11,11,6,1,10,3,4,0
9115,3,6,5,4,4,7,7,4,3,7,7,10,5,10,3,8,0
9116,3,1,3,2,3,7,7,5,5,7,6,6,2,8,6,10,0
9117,3,10,4,7,1,14,1,7,5,14,1,10,0,7,0,8,0
9118,3,5,4,4,2,7,7,3,9,6,6,8,2,8,6,8,0
9119,6,10,8,8,8,7,7,5,7,7,6,5,6,8,3,7,0
9120,6,9,6,7,5,4,10,3,3,9,8,7,7,11,2,5,0
9121,2,3,4,2,2,6,7,1,6,10,7,10,3,8,2,8,0
9122,5,5,6,7,3,6,11,9,4,7,3,8,3,7,6,11,0
9123,3,8,5,6,2,5,8,7,8,10,10,9,3,9,1,8,0
9124,2,4,2,3,2,8,7,5,9,6,6,7,1,8,7,8,0
9125,2,1,2,2,1,7,8,5,4,7,6,6,5,9,1,5,0
9126,6,7,7,8,6,9,9,5,5,6,6,10,3,7,8,5,0
9127,2,3,3,1,1,5,7,1,6,10,8,10,3,8,2,6,0
9128,3,11,4,8,1,6,14,0,6,8,11,8,0,8,0,8,0
9129,3,3,3,4,1,1,12,4,4,12,10,7,0,8,2,6,0
9130,4,9,6,7,6,9,7,6,6,9,4,6,3,8,3,9,0
9131,3,7,4,5,2,8,8,8,7,5,7,9,2,7,5,10,0
9132,4,10,5,7,2,8,7,2,7,15,5,8,0,7,1,7,0
9133,1,3,3,2,2,8,7,2,5,10,5,7,2,8,3,9,0
9134,2,3,4,2,1,7,11,4,3,11,4,2,0,9,3,8,0
9135,6,10,9,8,7,5,8,4,1,7,9,8,7,11,0,8,0
9136,6,10,5,5,3,5,9,4,5,3,3,12,6,11,2,7,0
9137,2,3,3,1,1,5,8,5,6,10,9,9,3,10,1,6,0
9138,3,6,4,4,2,6,8,7,7,9,8,12,2,10,4,10,0
9139,5,8,6,6,3,5,9,3,9,11,6,7,2,7,5,6,0
9140,3,3,4,4,2,7,7,14,1,7,7,8,3,8,0,8,0
9141,6,10,9,8,9,8,7,7,4,7,6,9,6,8,7,4,0
9142,4,5,7,4,4,3,8,2,7,10,10,11,3,8,3,6,0
9143,4,10,5,8,2,7,7,4,14,10,6,8,0,8,8,8,0
9144,6,9,7,7,8,5,8,4,7,7,6,10,5,7,5,7,0
9145,3,6,4,4,2,4,13,8,1,10,6,3,1,10,4,8,0
9146,4,8,6,6,4,7,7,8,5,7,5,8,3,8,3,8,1
9147,8,15,8,8,4,9,5,5,5,13,5,9,2,8,3,7,0
9148,6,10,9,8,8,8,7,3,7,7,7,8,6,13,8,8,0
9149,5,11,7,9,5,10,2,2,3,9,1,7,3,7,4,8,0
9150,1,4,1,3,1,7,7,1,7,7,6,8,0,8,2,8,0
9151,5,4,5,7,3,5,6,10,9,5,4,5,3,8,4,8,0
9152,2,1,2,1,1,5,11,7,2,9,6,4,1,9,3,8,0
9153,4,9,4,6,2,1,13,5,4,12,11,6,0,8,2,6,0
9154,4,8,6,6,4,9,6,2,7,11,5,9,3,7,6,10,0
9155,4,3,4,4,2,7,8,14,0,7,6,8,3,8,0,8,0
9156,4,5,5,4,3,5,12,4,6,11,9,4,2,11,1,5,0
9157,1,0,2,0,0,7,6,9,0,7,8,8,5,6,0,8,0
9158,3,6,4,4,2,6,6,5,7,7,5,10,2,10,4,8,0
9159,2,8,4,6,1,8,8,4,2,7,13,8,3,9,0,8,0
9160,5,10,5,8,3,5,7,10,9,7,6,5,3,8,4,8,0
9161,5,11,7,8,7,8,11,3,6,6,11,8,3,12,1,8,0
9162,5,10,6,8,3,5,7,10,9,7,6,5,3,8,4,8,0
9163,7,13,7,8,6,7,7,3,4,10,5,8,6,9,5,8,0
9164,6,7,9,6,10,7,8,5,5,7,5,8,10,10,8,8,0
9165,5,10,7,8,4,7,7,3,11,12,7,8,2,8,7,7,0
9166,4,7,6,5,4,8,8,2,6,13,5,6,2,10,2,8,0
9167,2,3,4,2,2,8,8,3,5,10,5,6,2,8,5,9,0
9168,3,7,5,5,4,6,8,5,6,6,5,7,3,7,5,9,0
9169,1,0,1,1,0,7,7,2,10,8,6,8,0,8,6,8,0
9170,6,10,6,5,4,7,5,6,5,6,8,8,5,10,3,9,0
9171,10,15,9,8,4,7,10,5,5,4,5,11,6,11,3,7,0
9172,1,3,2,2,1,7,7,4,4,6,6,5,2,8,5,9,0
9173,0,7,0,5,0,7,7,4,4,7,6,8,0,8,0,8,0
9174,4,7,6,5,2,8,3,3,3,9,1,8,2,7,3,7,0
9175,5,7,8,5,4,3,7,2,7,10,11,12,3,8,4,5,0
9176,3,7,4,5,3,6,8,5,10,7,7,10,2,9,8,8,0
9177,5,11,7,8,8,6,7,5,6,6,5,7,3,7,5,8,0
9178,4,2,5,4,4,7,8,4,6,7,5,7,3,7,4,8,0
9179,4,6,5,4,3,7,10,4,5,13,7,5,2,9,2,7,0
9180,4,10,5,8,2,7,9,0,8,14,6,6,0,10,2,7,0
9181,7,11,9,8,9,7,6,8,4,7,5,8,5,8,11,2,0
9182,1,3,1,2,0,7,8,0,6,12,6,8,0,8,0,7,0
9183,2,6,2,4,2,8,7,0,6,10,5,7,0,7,1,7,0
9184,5,9,5,4,3,9,7,2,6,10,4,7,5,9,3,9,0
9185,2,1,3,2,1,5,8,6,6,8,10,10,3,9,1,7,0
9186,1,0,1,0,0,7,13,1,4,7,10,8,0,8,0,8,0
9187,1,3,2,2,1,5,10,2,7,10,9,5,1,11,2,4,0
9188,2,1,2,2,1,7,8,4,0,7,8,8,6,10,0,8,0
9189,4,7,6,5,4,8,6,5,5,8,7,7,3,7,4,6,0
9190,4,2,5,4,2,6,8,5,8,6,9,9,3,9,1,7,0
9191,8,15,10,8,5,5,9,3,4,13,10,9,6,9,0,8,0
9192,1,3,2,2,1,11,6,2,6,12,3,8,0,7,0,8,0
9193,1,0,2,1,0,8,6,11,4,7,12,8,3,10,0,8,0
9194,4,4,6,6,3,4,8,5,1,7,8,8,8,9,0,8,0
9195,4,7,7,5,6,8,7,1,4,10,7,7,6,9,3,6,0
9196,5,9,8,6,6,7,7,1,6,10,5,9,3,7,3,8,0
9197,7,14,6,8,5,8,6,4,5,7,7,8,6,5,4,6,0
9198,4,11,5,8,6,6,9,6,4,9,8,4,1,10,3,7,0
9199,3,6,5,4,2,8,2,2,2,7,1,8,2,6,3,7,0
9200,4,10,6,8,6,9,8,4,4,9,3,7,4,8,7,5,0
9201,6,6,6,4,5,4,11,2,2,9,8,7,7,12,2,6,0
9202,5,6,6,5,6,8,9,5,7,7,7,8,3,10,7,7,0
9203,4,6,7,4,4,6,6,3,4,9,9,9,9,6,3,9,0
9204,3,9,4,6,2,5,9,10,5,8,6,5,2,9,4,8,0
9205,4,9,5,7,5,9,9,6,4,7,5,8,4,9,10,6,0
9206,3,7,4,5,3,5,5,4,7,3,2,6,4,6,1,6,0
9207,5,11,7,8,9,7,6,7,4,7,5,8,6,10,7,8,0
9208,2,8,2,6,2,7,7,0,8,7,6,8,0,8,3,8,0
9209,3,6,5,4,6,8,7,4,3,6,7,8,6,10,7,7,0
9210,3,7,5,5,5,10,6,6,4,6,7,5,7,5,1,5,0
9211,6,8,9,7,10,8,7,4,5,7,6,7,12,8,6,4,0
9212,2,5,3,3,1,4,8,5,7,11,9,13,1,9,2,7,0
9213,5,11,7,8,6,6,6,6,7,6,6,9,4,9,4,8,0
9214,5,5,6,8,3,7,7,4,15,9,6,8,0,8,8,8,0
9215,4,7,5,5,2,8,6,8,8,7,5,8,3,8,4,8,1
9216,3,4,4,6,2,7,7,4,13,10,6,8,0,8,8,8,0
9217,5,8,7,6,6,7,8,8,5,5,7,10,4,9,4,5,0
9218,9,13,11,7,6,13,2,6,2,12,1,9,7,2,1,8,0
9219,5,5,6,8,4,7,7,12,2,7,9,8,8,6,0,8,0
9220,5,11,5,8,4,8,5,12,4,7,13,8,3,9,0,8,0
9221,7,8,8,6,4,4,8,6,8,9,9,10,3,9,3,5,0
9222,3,3,5,2,2,9,7,2,8,11,4,7,2,8,3,8,0
9223,3,6,4,4,1,7,7,3,13,9,6,8,0,8,8,8,0
9224,2,3,2,1,1,5,12,3,2,9,10,7,2,11,1,8,0
9225,6,11,9,8,12,8,8,4,4,6,7,8,10,6,8,8,0
9226,4,7,5,5,2,6,6,6,10,7,6,13,1,9,4,9,0
9227,5,7,6,5,4,8,8,6,6,6,5,3,8,9,5,7,0
9228,4,2,5,4,3,9,7,6,6,7,6,8,6,8,3,7,0
9229,6,8,6,6,4,2,10,3,3,11,11,9,7,10,1,6,0
9230,6,7,4,10,3,10,6,3,4,11,3,5,3,8,7,10,0
9231,8,7,6,11,5,9,7,5,5,4,12,5,4,11,5,7,0
9232,3,7,4,5,2,5,11,8,4,7,3,9,3,7,6,11,0
9233,4,7,6,8,6,8,5,8,4,6,5,9,4,9,6,8,0
9234,3,6,4,4,2,7,7,7,4,9,6,8,3,8,3,8,1
9235,7,15,5,8,3,10,2,2,5,10,1,9,3,7,4,9,0
9236,4,5,6,4,2,4,12,3,3,10,11,7,2,10,1,8,0
9237,3,8,5,6,3,6,4,3,0,6,2,7,2,7,2,7,0
9238,4,7,7,5,5,7,6,2,4,6,1,6,3,5,3,7,0
9239,5,7,6,5,6,7,10,5,4,8,6,8,2,9,7,11,0
9240,4,10,6,8,7,8,8,5,3,8,5,7,4,9,11,8,0
9241,4,6,6,4,5,5,8,4,5,6,7,8,5,10,4,8,0
9242,1,3,2,2,1,7,7,1,6,13,6,8,0,8,0,8,0
9243,1,1,2,2,1,10,7,2,5,11,4,8,0,7,0,7,0
9244,6,7,6,5,4,4,11,3,3,9,9,7,7,11,2,6,0
9245,1,0,2,1,0,7,7,11,0,5,6,8,4,8,0,8,0
9246,5,10,5,8,3,7,7,15,2,4,6,8,6,8,0,8,0
9247,5,9,6,7,8,8,9,5,2,7,7,8,8,9,4,8,1
9248,5,9,4,4,2,7,10,4,4,8,9,6,3,10,2,7,0
9249,5,8,8,6,4,8,8,1,8,11,4,7,4,9,4,8,0
9250,3,11,5,8,3,4,4,4,8,2,0,6,0,6,1,5,0
9251,2,6,3,4,1,0,1,5,6,0,0,6,0,8,0,8,0
9252,6,11,8,8,8,9,6,4,5,7,6,7,4,8,6,10,0
9253,3,3,5,2,2,7,8,3,6,10,7,8,3,8,3,8,0
9254,5,8,6,6,5,6,8,7,4,9,8,8,3,8,3,8,1
9255,6,8,6,6,3,5,12,2,8,12,9,4,1,11,2,4,0
9256,3,4,5,3,2,6,12,2,3,7,11,8,2,10,1,8,0
9257,6,11,9,8,9,7,7,6,4,8,6,8,5,12,10,12,0
9258,2,3,3,4,3,9,8,6,1,5,7,10,2,10,5,10,0
9259,6,5,6,8,3,7,7,15,2,4,6,8,6,8,0,8,0
9260,7,13,7,7,6,8,7,3,5,9,4,8,6,6,7,6,0
9261,3,7,3,5,2,7,7,13,2,5,6,8,5,8,0,8,0
9262,4,7,6,5,6,8,8,1,4,10,6,6,5,10,4,5,0
9263,4,9,5,7,3,3,7,6,11,7,6,15,0,8,7,7,0
9264,3,3,4,2,1,5,13,3,7,12,9,3,1,10,1,5,0
9265,5,6,6,6,6,6,7,5,3,6,5,8,7,9,4,8,0
9266,6,12,6,6,5,5,9,2,5,7,5,10,4,7,6,7,0
9267,1,10,0,7,0,7,7,4,4,7,6,8,0,8,0,8,0
9268,4,7,6,6,5,7,7,4,4,6,6,9,4,9,1,8,0
9269,3,7,3,5,3,5,10,8,3,9,6,5,1,10,3,8,0
9270,5,7,7,5,3,5,13,5,5,13,7,3,2,10,2,6,0
9271,5,5,5,6,5,8,7,6,2,8,6,11,3,9,6,8,0
9272,2,3,3,4,1,7,7,3,13,9,6,8,0,8,7,8,0
9273,5,11,5,6,2,8,7,4,3,13,7,8,3,10,3,8,0
9274,4,8,4,6,2,7,7,14,2,4,6,8,6,8,0,8,0
9275,1,0,2,0,1,7,8,3,0,7,8,8,5,10,0,8,0
9276,9,12,11,6,6,6,3,3,2,7,4,11,10,1,2,8,0
9277,2,3,3,4,2,7,8,5,2,7,8,10,2,9,4,8,0
9278,4,8,5,6,4,7,7,7,7,7,6,4,3,8,3,7,0
9279,1,3,3,2,2,8,7,3,5,10,5,7,2,8,4,9,0
9280,5,11,5,6,3,10,4,4,7,11,3,9,3,7,8,11,0
9281,7,8,7,6,5,4,11,3,3,9,9,7,7,11,2,6,0
9282,2,2,3,3,2,7,9,4,1,8,8,10,2,9,4,8,0
9283,7,10,10,7,6,4,9,3,4,10,10,9,8,7,2,7,0
9284,4,9,5,6,4,7,7,3,8,11,7,9,3,8,5,8,0
9285,5,8,8,6,9,8,6,3,2,8,4,8,12,5,2,7,0
9286,3,7,4,6,2,8,7,8,5,6,7,8,3,8,5,9,0
9287,1,4,2,2,1,9,6,3,5,12,5,9,1,7,1,7,0
9288,6,6,6,4,4,5,8,5,7,8,6,9,5,9,5,3,0
9289,8,13,8,7,5,8,4,3,5,11,6,11,3,7,7,8,0
9290,5,9,7,7,6,6,6,6,4,6,5,8,6,7,6,10,0
9291,3,2,4,4,3,6,7,5,5,6,5,7,3,7,4,8,0
9292,6,10,9,8,4,5,9,2,9,10,10,9,3,8,4,6,0
9293,2,1,3,2,2,7,8,8,5,7,6,7,2,8,8,9,0
9294,6,10,6,8,3,4,11,2,4,9,11,7,3,9,1,7,0
9295,3,5,4,5,4,7,6,2,5,7,6,9,2,11,7,8,0
9296,4,9,6,7,8,8,9,3,5,5,7,8,5,9,8,7,0
9297,3,9,5,6,4,8,11,2,7,6,11,7,2,12,1,7,0
9298,3,8,4,6,4,8,7,7,5,7,7,9,2,9,8,8,0
9299,5,10,7,8,3,8,7,9,8,7,6,9,3,8,4,8,1
9300,6,9,9,7,5,9,6,2,7,10,3,9,7,7,6,9,0
9301,4,9,6,8,6,7,7,5,4,6,7,8,6,8,1,7,0
9302,2,5,4,4,2,7,4,1,8,8,2,10,0,7,2,8,0
9303,5,9,8,7,10,8,6,4,4,6,7,8,11,9,6,8,0
9304,5,6,6,8,3,7,7,4,15,9,6,8,0,8,8,8,0
9305,5,7,6,6,6,6,7,2,5,7,7,10,3,8,7,8,0
9306,4,9,3,5,2,6,10,2,5,13,6,4,1,9,4,8,0
9307,4,6,4,4,2,6,11,2,9,11,9,4,0,10,3,5,0
9308,5,5,6,7,8,8,6,4,3,6,7,7,6,9,4,5,0
9309,5,6,8,4,4,5,7,3,5,10,10,10,8,5,2,7,0
9310,3,5,5,7,7,8,4,4,3,7,8,8,5,9,5,8,0
9311,3,1,3,2,1,8,8,4,0,7,8,8,7,10,0,8,0
9312,3,2,3,3,2,7,8,5,10,6,6,9,1,8,7,8,0
9313,6,7,8,9,7,7,8,4,7,6,7,7,3,10,9,9,0
9314,2,1,2,1,1,7,7,6,6,7,6,5,2,8,2,7,0
9315,3,7,3,4,1,3,7,7,2,7,5,11,3,8,2,11,0
9316,5,9,7,8,5,6,6,6,5,8,5,8,4,6,5,6,1
9317,3,7,5,5,2,10,5,2,8,10,1,7,3,7,3,10,0
9318,6,11,4,6,2,6,8,7,6,11,7,7,2,9,5,8,0
9319,5,9,6,7,5,7,7,8,5,5,7,9,3,6,5,9,0
9320,3,4,5,3,3,8,7,3,5,10,5,7,2,8,4,9,0
9321,2,3,2,2,2,7,7,5,5,7,6,6,2,8,5,9,0
9322,5,7,7,5,3,8,8,5,1,7,8,8,8,9,0,8,0
9323,2,8,3,6,2,8,7,0,7,13,6,9,0,8,1,8,0
9324,1,0,2,1,0,7,7,6,8,7,6,13,0,8,4,10,0
9325,6,10,8,8,7,7,7,3,6,6,6,8,6,7,13,10,0
9326,4,11,6,8,5,7,7,3,8,5,6,8,2,8,6,8,0
9327,3,3,4,4,2,7,6,11,1,8,9,8,7,6,0,8,0
9328,3,6,4,9,8,7,6,6,1,7,6,7,4,10,7,11,0
9329,6,10,8,8,8,6,6,6,5,7,8,11,8,6,2,9,0
9330,4,8,6,6,4,9,8,1,6,13,5,5,2,9,3,9,0
9331,6,7,8,5,6,8,6,2,5,9,8,8,8,4,2,7,0
9332,2,3,4,2,2,8,8,2,7,10,5,7,1,9,4,8,0
9333,3,5,5,3,2,7,11,4,3,12,5,2,1,10,2,8,0
9334,3,6,4,4,2,6,7,6,7,6,7,12,1,8,4,10,0
9335,3,4,4,5,3,8,7,7,2,5,7,9,2,9,5,10,0
9336,2,3,3,1,1,8,7,7,5,7,6,8,2,8,3,8,1
9337,2,1,3,2,1,8,6,6,6,6,5,9,1,7,6,10,0
9338,2,4,3,6,1,5,7,7,9,8,6,14,1,9,4,9,0
9339,4,11,8,8,6,9,5,1,4,7,2,6,3,8,6,6,0
9340,3,7,5,5,3,8,7,2,9,11,5,7,1,7,6,8,0
9341,4,5,6,4,6,7,7,5,4,7,6,8,6,9,7,7,0
9342,4,7,6,6,6,6,8,3,3,8,7,8,5,12,9,9,0
9343,1,0,2,0,0,7,14,1,4,7,10,8,0,8,0,8,0
9344,5,8,6,6,5,7,6,9,5,5,4,5,5,7,4,10,0
9345,5,9,8,6,5,10,6,2,9,11,4,8,2,8,5,11,0
9346,4,9,6,7,4,8,2,2,3,7,1,8,2,7,3,6,0
9347,4,6,5,4,3,9,7,4,5,10,3,7,3,7,4,10,0
9348,2,1,3,1,1,6,9,6,6,7,10,9,3,10,1,8,0
9349,4,10,4,7,4,3,8,5,9,7,6,14,0,8,6,8,0
9350,7,10,7,8,4,2,12,2,3,10,11,8,2,10,1,8,0
9351,5,10,6,8,8,8,8,6,6,7,6,6,6,8,6,10,0
9352,4,6,6,4,4,7,8,2,8,12,7,8,1,9,6,7,0
9353,4,7,6,5,3,6,7,2,7,10,7,10,3,8,3,8,0
9354,4,9,5,6,5,7,7,6,6,7,6,5,3,8,3,7,0
9355,3,5,5,4,4,9,8,2,6,8,5,6,2,6,7,7,0
9356,5,5,7,6,7,7,8,4,3,8,8,6,6,11,5,5,0
9357,7,9,10,7,8,8,7,2,6,10,6,8,3,8,3,7,0
9358,4,8,5,6,6,6,7,4,4,6,7,10,6,10,4,8,0
9359,5,11,7,8,7,9,7,4,5,9,4,6,3,8,3,8,0
9360,5,7,6,9,7,9,7,7,2,5,6,10,3,9,6,9,0
9361,6,10,6,7,3,4,10,1,8,10,10,5,2,12,4,3,0
9362,5,9,6,7,5,7,9,4,6,6,4,8,4,5,6,9,0
9363,3,7,4,5,2,7,8,8,7,6,7,8,2,7,6,11,0
9364,4,7,5,5,4,7,8,5,7,7,4,6,6,7,5,8,0
9365,2,4,4,3,2,6,11,2,6,13,6,4,1,10,1,7,0
9366,5,9,5,5,3,10,5,4,6,12,3,8,3,8,7,11,0
9367,4,10,4,7,2,0,13,4,4,12,11,7,0,8,2,6,0
9368,7,9,7,11,7,8,6,7,5,9,8,9,5,9,8,9,0
9369,2,3,3,2,1,5,12,3,6,11,9,4,1,10,2,5,0
9370,3,8,4,6,2,6,8,7,9,5,7,12,1,7,4,9,0
9371,4,10,6,7,4,7,9,6,5,7,6,7,6,8,2,6,0
9372,1,2,2,3,1,10,6,2,6,12,4,8,0,7,1,7,0
9373,2,1,3,2,1,7,7,7,6,7,6,8,2,8,3,8,1
9374,2,5,3,4,3,8,7,5,9,6,6,7,2,8,7,8,0
9375,3,7,4,5,4,8,5,11,1,6,8,8,6,5,0,7,0
9376,1,0,2,0,0,8,9,3,1,6,12,8,2,11,0,8,0
9377,3,6,5,4,3,7,7,1,7,10,6,8,3,8,3,7,0
9378,4,8,4,5,2,7,5,15,1,7,8,8,3,8,0,8,0
9379,3,7,5,5,3,7,8,2,9,11,6,9,1,9,6,8,0
9380,5,9,5,6,3,6,7,6,7,10,8,10,2,9,4,9,0
9381,4,5,6,4,5,7,8,5,5,7,6,8,6,9,7,6,0
9382,4,10,6,8,10,9,8,4,4,6,7,8,9,7,8,8,0
9383,0,0,1,0,0,3,12,4,2,11,9,6,0,8,2,8,0
9384,4,5,6,4,3,7,7,1,9,10,6,8,2,8,3,7,0
9385,5,11,8,8,6,6,3,2,3,4,2,7,5,5,5,5,0
9386,2,1,2,1,0,8,10,3,1,6,13,8,1,11,0,8,0
9387,2,3,3,2,1,5,8,5,6,11,9,9,3,9,1,6,0
9388,2,4,3,3,2,8,6,6,3,9,5,8,2,8,2,8,1
9389,5,11,6,8,6,7,6,7,4,10,6,10,5,8,4,6,1
9390,4,8,5,6,3,4,8,5,6,9,8,14,3,7,4,8,0
9391,5,10,6,8,4,4,8,7,9,8,9,13,1,8,4,9,0
9392,5,10,7,8,8,8,9,6,4,5,9,9,7,8,4,5,0
9393,4,7,5,5,2,7,7,3,6,15,5,9,0,7,0,7,0
9394,3,10,5,7,1,7,15,0,6,7,11,8,0,8,0,8,0
9395,4,10,7,8,5,11,2,2,2,9,2,9,4,5,4,8,0
9396,4,7,5,5,5,7,7,6,6,7,6,8,6,8,3,8,0
9397,3,4,4,5,3,8,8,6,2,5,7,9,3,9,5,10,0
9398,5,6,7,4,5,10,6,2,4,9,4,7,7,6,2,8,0
9399,3,4,4,6,2,7,7,9,7,7,6,8,3,8,4,8,1
9400,3,1,3,2,3,7,7,5,5,7,6,6,2,8,6,9,0
9401,2,9,5,7,5,10,7,2,5,9,4,5,3,8,6,5,0
9402,7,9,10,8,8,5,4,4,5,4,4,7,4,8,6,6,0
9403,4,8,5,6,4,7,8,7,8,8,7,5,3,8,3,7,0
9404,4,7,5,5,3,7,7,12,1,7,9,8,8,6,0,8,0
9405,5,7,7,5,3,7,9,2,4,10,6,6,5,9,1,7,0
9406,4,11,5,8,5,8,7,8,4,7,7,7,3,7,3,8,1
9407,3,2,5,3,2,6,8,6,8,7,10,9,3,9,1,8,0
9408,3,5,5,4,3,7,9,2,4,10,6,6,5,9,1,7,0
9409,4,9,5,7,5,8,7,6,6,7,6,6,6,8,3,6,0
9410,2,2,4,3,2,8,2,1,1,7,2,8,2,7,3,7,0
9411,2,4,4,2,2,10,2,2,2,9,2,8,2,6,2,8,0
9412,9,12,7,7,3,9,11,5,6,3,5,9,5,8,2,7,0
9413,3,4,5,3,2,7,9,3,4,10,6,6,5,9,0,7,0
9414,2,2,3,3,2,8,7,3,8,6,6,8,2,8,6,8,0
9415,5,5,6,7,3,8,6,8,9,6,5,11,1,8,6,11,0
9416,3,3,4,5,2,7,8,8,7,6,7,8,2,7,6,11,0
9417,4,8,4,5,2,7,5,15,1,7,8,8,3,8,0,8,0
9418,4,5,4,3,4,7,7,6,6,7,6,6,2,8,6,10,0
9419,3,8,3,6,2,14,3,4,4,13,1,8,0,7,0,8,0
9420,4,5,6,7,6,7,8,4,1,8,6,6,4,10,8,5,0
9421,4,5,5,4,2,4,8,5,7,11,10,12,1,9,3,7,0
